["Mono", "LMPP", "LSC-SU070", "LMPP", "Blast-SU353", "LMPP", "LMPP", "Blast-SU353", "Mono", "LMPP", "LSC-SU353", "LSC-SU070", "Mono", "Mono", "Mono", "LSC-SU070", "Blast-SU353", "LMPP", "Blast-SU353", "LSC-SU353"]
time(s),iter,infeas,ot_objective,primal,dual,solver
1.410568e+00,1251,3.56170756370757e-06,1.82794613010448e-01,1.82798174718011e-01,1.82707440685014e-01,9.07340329977246e-05,lamp_kernel
1.695237e+00,1501,1.26620321256187e-06,1.82790400422965e-01,1.82791666626177e-01,1.82738207936656e-01,5.34586895213629e-05,lamp_kernel
1.980790e+00,1751,3.78995564936494e-06,1.82787623537294e-01,1.82791413492943e-01,1.82752843602959e-01,3.85698899838527e-05,lamp_kernel
2.266757e+00,2001,4.84876469553179e-06,1.82785737423131e-01,1.82790586187827e-01,1.82760682263139e-01,2.99039246874633e-05,lamp_kernel
2.553296e+00,2251,3.14565821847928e-06,1.82784448998400e-01,1.82787594656618e-01,1.82741798278716e-01,4.57963779018355e-05,lamp_kernel
2.840038e+00,2501,1.81380801794475e-06,1.82783584255935e-01,1.82785398063952e-01,1.82745465739222e-01,3.99323247301242e-05,lamp_kernel
3.127004e+00,2751,4.69417809208538e-06,1.82782939136803e-01,1.82787633314895e-01,1.82769087501826e-01,1.85458130687322e-05,lamp_kernel
3.413864e+00,3001,1.30657424572574e-06,1.82782365056349e-01,1.82783671630594e-01,1.82769688521289e-01,1.39831093053655e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
8.352500e-05,1,1.59801980198020e+00,3.76242680566311e-01,1.97426248254651e+00,0.00000000000000e+00,1.97426248254651e+00,lamp_kernel
2.802076e-01,251,1.72073897648443e-05,1.72256869707205e-01,1.72274077096970e-01,1.70729243399288e-01,1.54483369768185e-03,lamp_kernel
5.603935e-01,501,4.50111800912056e-06,1.71682771224760e-01,1.71687272342770e-01,1.71134910538000e-01,5.52361804769558e-04,lamp_kernel
8.405506e-01,751,2.56651824057845e-06,1.71555605997486e-01,1.71558172515726e-01,1.71249329219551e-01,3.08843296174921e-04,lamp_kernel
1.128320e+00,1001,1.63400056974913e-06,1.71507068368404e-01,1.71508702368974e-01,1.71296440629876e-01,2.12261739097885e-04,lamp_kernel
1.417894e+00,1251,1.33847887264732e-06,1.71483512176821e-01,1.71484850655694e-01,1.71332058088965e-01,1.52792566729482e-04,lamp_kernel
1.706277e+00,1501,1.17772158546403e-06,1.71470342413729e-01,1.71471520135314e-01,1.71355163537312e-01,1.16356598002104e-04,lamp_kernel
1.991733e+00,1751,1.12672213427062e-06,1.71462285973701e-01,1.71463412695835e-01,1.71371276462762e-01,9.21362330732756e-05,lamp_kernel
2.279089e+00,2001,1.13008276310890e-06,1.71457083845915e-01,1.71458213928678e-01,1.71380858707223e-01,7.73552214552997e-05,lamp_kernel
2.566598e+00,2251,9.72972234783763e-07,1.71453596732685e-01,1.71454569704920e-01,1.71388008339783e-01,6.65613651367192e-05,lamp_kernel
2.858914e+00,2501,7.89150120634438e-07,1.71451122094445e-01,1.71451911244566e-01,1.71394513561822e-01,5.73976827433764e-05,lamp_kernel
3.153765e+00,2751,5.40931922839918e-07,1.71449241512877e-01,1.71449782444800e-01,1.71394400134441e-01,5.53823103583984e-05,lamp_kernel
3.442119e+00,3001,3.15582341746623e-07,1.71447748916078e-01,1.71448064498420e-01,1.71393017220749e-01,5.50472776703892e-05,lamp_kernel
3.729183e+00,3251,1.74935675931006e-07,1.71446533763961e-01,1.71446708699636e-01,1.71393784788617e-01,5.29239110191315e-05,lamp_kernel
4.016358e+00,3501,1.22502079318538e-07,1.71445529069719e-01,1.71445651571798e-01,1.71395462174248e-01,5.01893975496936e-05,lamp_kernel
4.303528e+00,3751,9.51160113195541e-08,1.71444690577124e-01,1.71444785693135e-01,1.71396951626336e-01,4.78340667993127e-05,lamp_kernel
4.590904e+00,4001,7.75750853519753e-08,1.71443987466691e-01,1.71444065041776e-01,1.71398399727282e-01,4.56653144942365e-05,lamp_kernel
4.878129e+00,4251,6.35344458764951e-08,1.71443395254769e-01,1.71443458789215e-01,1.71399932435119e-01,4.35263540963238e-05,lamp_kernel
5.165346e+00,4501,5.68933027183050e-08,1.71442893806314e-01,1.71442950699616e-01,1.71401338712187e-01,4.16119874290244e-05,lamp_kernel
5.452574e+00,4751,4.94474077401260e-08,1.71442466106808e-01,1.71442515554216e-01,1.71402806554492e-01,3.97089997238032e-05,lamp_kernel
5.739996e+00,5001,4.47659936303939e-08,1.71442097952528e-01,1.71442142718522e-01,1.71404191613860e-01,3.79511046618708e-05,lamp_kernel
6.027450e+00,5251,4.13032048836384e-08,1.71441777984333e-01,1.71441819287538e-01,1.71405501941428e-01,3.63173461097599e-05,lamp_kernel
6.315139e+00,5501,3.96313951819512e-08,1.71441497143972e-01,1.71441536775368e-01,1.71406844738305e-01,3.46920370630222e-05,lamp_kernel
6.606511e+00,5751,4.00728158743845e-08,1.71441248438558e-01,1.71441288511374e-01,1.71408216854686e-01,3.30716566880607e-05,lamp_kernel
6.900591e+00,6001,4.06261338205419e-08,1.71441026604481e-01,1.71441067230615e-01,1.71409607763639e-01,3.14594669761636e-05,lamp_kernel
7.196127e+00,6251,4.18745718785135e-08,1.71440827560190e-01,1.71440869434762e-01,1.71410976104966e-01,2.98933297956938e-05,lamp_kernel
7.484240e+00,6501,4.30056307281948e-08,1.71440648078723e-01,1.71440691084354e-01,1.71412334742514e-01,2.83563418402299e-05,lamp_kernel
7.772313e+00,6751,4.34107765324343e-08,1.71440485597333e-01,1.71440529008110e-01,1.71413674256859e-01,2.68547512501105e-05,lamp_kernel
8.060440e+00,7001,4.34118060250045e-08,1.71440338017474e-01,1.71440381429280e-01,1.71414987154194e-01,2.53942750860769e-05,lamp_kernel
8.348464e+00,7251,4.33176388934807e-08,1.71440203574765e-01,1.71440246892404e-01,1.71416265428200e-01,2.39814642034042e-05,lamp_kernel
8.636533e+00,7501,4.27038636375310e-08,1.71440080777260e-01,1.71440123481123e-01,1.71417479562286e-01,2.26439188374117e-05,lamp_kernel
8.927925e+00,7751,4.13823761264982e-08,1.71439968347142e-01,1.71440009729518e-01,1.71418625965540e-01,2.13837639778114e-05,lamp_kernel
9.222424e+00,8001,3.95592275771700e-08,1.71439865174326e-01,1.71439904733553e-01,1.71419722708176e-01,2.01820253772356e-05,lamp_kernel
9.518214e+00,8251,3.75946914997475e-08,1.71439770287420e-01,1.71439807882112e-01,1.71420768932039e-01,1.90389500727972e-05,lamp_kernel
9.807023e+00,8501,3.58628793380861e-08,1.71439682826476e-01,1.71439718689355e-01,1.71421764820656e-01,1.79538686995440e-05,lamp_kernel
1.009547e+01,8751,3.44560754374225e-08,1.71439602029348e-01,1.71439636485424e-01,1.71422689787331e-01,1.69466980922683e-05,lamp_kernel
1.038393e+01,9001,3.42064064074298e-08,1.71439527233387e-01,1.71439561439793e-01,1.71423571587587e-01,1.59898522060498e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
8.729700e-05,1,1.46930693069307e+00,3.76242680566311e-01,1.84554961125938e+00,0.00000000000000e+00,1.84554961125938e+00,lamp_kernel
2.868985e-01,251,1.86019839842161e-05,1.71248411636282e-01,1.71267013620266e-01,1.69735565694792e-01,1.53144792547358e-03,lamp_kernel
5.732437e-01,501,3.77710738295067e-06,1.70737443661273e-01,1.70741220768656e-01,1.70229627032324e-01,5.11593736332333e-04,lamp_kernel
8.585324e-01,751,2.57508498898672e-06,1.70650620094557e-01,1.70653195179546e-01,1.70383903642122e-01,2.69291537424055e-04,lamp_kernel
1.138967e+00,1001,1.14714128902861e-06,1.70624049374417e-01,1.70625196515706e-01,1.70460729475054e-01,1.64467040651539e-04,lamp_kernel
1.421006e+00,1251,4.30722982948785e-07,1.70612930455382e-01,1.70613361178365e-01,1.70495137006749e-01,1.18224171616721e-04,lamp_kernel
1.704876e+00,1501,3.12370712667764e-07,1.70606892973669e-01,1.70607205344382e-01,1.70512126642960e-01,9.50787014213639e-05,lamp_kernel
1.997330e+00,1751,2.94430670948562e-07,1.70602973016861e-01,1.70603267447532e-01,1.70521998006578e-01,8.12694409543790e-05,lamp_kernel
2.290062e+00,2001,2.73969259199546e-07,1.70600164043362e-01,1.70600438012622e-01,1.70530560802313e-01,6.98772103081835e-05,lamp_kernel
2.579548e+00,2251,2.76046550431990e-07,1.70598046622566e-01,1.70598322669117e-01,1.70538429279170e-01,5.98933899471910e-05,lamp_kernel
2.866014e+00,2501,2.80018846077001e-07,1.70596408101779e-01,1.70596688120625e-01,1.70545497955608e-01,5.11901650169511e-05,lamp_kernel
3.152716e+00,2751,2.46038993878949e-07,1.70595118610876e-01,1.70595364649870e-01,1.70551337397475e-01,4.40272523954954e-05,lamp_kernel
3.439291e+00,3001,1.81011481739898e-07,1.70594088029942e-01,1.70594269041424e-01,1.70554309722500e-01,3.99593189235325e-05,lamp_kernel
3.726138e+00,3251,1.52551184888888e-07,1.70593251425949e-01,1.70593403977134e-01,1.70556653016618e-01,3.67509605156691e-05,lamp_kernel
4.012807e+00,3501,1.66636153623682e-07,1.70592562713093e-01,1.70592729349247e-01,1.70559678715788e-01,3.30506334588754e-05,lamp_kernel
4.305930e+00,3751,1.86228346400348e-07,1.70591989497561e-01,1.70592175725908e-01,1.70561972248856e-01,3.02034770515158e-05,lamp_kernel
4.598801e+00,4001,1.74135352104938e-07,1.70591508282475e-01,1.70591682417827e-01,1.70563755046928e-01,2.79273708986560e-05,lamp_kernel
4.891778e+00,4251,1.45139331545565e-07,1.70591101137045e-01,1.70591246276377e-01,1.70564799277017e-01,2.64469993603855e-05,lamp_kernel
5.179136e+00,4501,1.15565791830157e-07,1.70590754109887e-01,1.70590869675679e-01,1.70565876088165e-01,2.49935875145935e-05,lamp_kernel
5.466749e+00,4751,9.21493193188082e-08,1.70590456498140e-01,1.70590548647460e-01,1.70567142941487e-01,2.34057059730342e-05,lamp_kernel
5.754265e+00,5001,8.03994178321836e-08,1.70590200153040e-01,1.70590280552457e-01,1.70568422913932e-01,2.18576385252744e-05,lamp_kernel
6.048381e+00,5251,7.33470480949018e-08,1.70589978708429e-01,1.70590052055477e-01,1.70569631694204e-01,2.04203612730602e-05,lamp_kernel
6.342613e+00,5501,7.18220755032380e-08,1.70589786939845e-01,1.70589858761921e-01,1.70570888926634e-01,1.89698352873191e-05,lamp_kernel
6.633511e+00,5751,7.62637001464618e-08,1.70589620396162e-01,1.70589696659862e-01,1.70572089266785e-01,1.76073930768794e-05,lamp_kernel
6.921041e+00,6001,8.40885761831919e-08,1.70589475280629e-01,1.70589559369205e-01,1.70573255153206e-01,1.63042159993798e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
9.289200e-05,1,1.49306930693069e+00,3.76242680566311e-01,1.86931198749700e+00,0.00000000000000e+00,1.86931198749700e+00,lamp_kernel
2.799520e-01,251,1.47914851036551e-04,1.87409522576315e-01,1.87557437427352e-01,1.85505130556981e-01,2.05230687037072e-03,lamp_kernel
5.600865e-01,501,2.11420054774345e-05,1.86792040015214e-01,1.86813182020691e-01,1.86229807386698e-01,5.83374633992995e-04,lamp_kernel
8.401209e-01,751,7.36154133535306e-06,1.86676253130856e-01,1.86683614672191e-01,1.86410406294001e-01,2.73208378189810e-04,lamp_kernel
1.125665e+00,1001,2.75529451070349e-06,1.86637456277234e-01,1.86640211571745e-01,1.86477157653193e-01,1.63053918551870e-04,lamp_kernel
1.414598e+00,1251,1.01020319491045e-06,1.86620749774420e-01,1.86621759977615e-01,1.86506249070426e-01,1.15510907188227e-04,lamp_kernel
1.706654e+00,1501,4.31089369847302e-07,1.86612040478506e-01,1.86612471567876e-01,1.86518097818632e-01,9.43737492441477e-05,lamp_kernel
1.991952e+00,1751,3.05256716676643e-07,1.86606688573492e-01,1.86606993830208e-01,1.86529099676852e-01,7.78941533563504e-05,lamp_kernel
2.277721e+00,2001,3.03725545335209e-07,1.86603044857203e-01,1.86603348582749e-01,1.86538131713632e-01,6.52168691165911e-05,lamp_kernel
2.563516e+00,2251,3.73428993310967e-07,1.86600420398488e-01,1.86600793827481e-01,1.86546898133120e-01,5.38956943613722e-05,lamp_kernel
2.856494e+00,2501,4.70006879513207e-07,1.86598480634014e-01,1.86598950640893e-01,1.86554735510133e-01,4.42151307605276e-05,lamp_kernel
3.149293e+00,2751,5.40671064808411e-07,1.86597038104130e-01,1.86597578775195e-01,1.86560743186996e-01,3.68355881987525e-05,lamp_kernel
3.440155e+00,3001,4.99607877636411e-07,1.86595972759754e-01,1.86596472367632e-01,1.86565629124723e-01,3.08432429088068e-05,lamp_kernel
3.726922e+00,3251,3.24256186969171e-07,1.86595188274451e-01,1.86595512530638e-01,1.86565718659974e-01,2.97938706636525e-05,lamp_kernel
4.013936e+00,3501,1.40889684409092e-07,1.86594594372932e-01,1.86594735262616e-01,1.86565631552290e-01,2.91037103260228e-05,lamp_kernel
4.301003e+00,3751,6.62670784676680e-08,1.86594122106936e-01,1.86594188374014e-01,1.86566784699053e-01,2.74036749611517e-05,lamp_kernel
4.588258e+00,4001,8.79882639143078e-08,1.86593730647224e-01,1.86593818635488e-01,1.86568329920873e-01,2.54887146151350e-05,lamp_kernel
4.875603e+00,4251,1.08865052519113e-07,1.86593397636440e-01,1.86593506501492e-01,1.86570085948576e-01,2.34205529157649e-05,lamp_kernel
5.163152e+00,4501,1.18705522593362e-07,1.86593110425977e-01,1.86593229131500e-01,1.86571866028810e-01,2.13631026896033e-05,lamp_kernel
5.450611e+00,4751,1.22205573291757e-07,1.86592861391513e-01,1.86592983597086e-01,1.86573618827387e-01,1.93647696996868e-05,lamp_kernel
5.738183e+00,5001,1.19779190955793e-07,1.86592645488006e-01,1.86592765267196e-01,1.86575211979953e-01,1.75532872431217e-05,lamp_kernel
6.025769e+00,5251,1.10401174524431e-07,1.86592458855808e-01,1.86592569256982e-01,1.86576665985927e-01,1.59032710549123e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
8.055800e-05,1,1.45346534653465e+00,3.76242680566311e-01,1.82970802710096e+00,0.00000000000000e+00,1.82970802710096e+00,lamp_kernel
2.805333e-01,251,1.30904525266498e-04,1.69780790925800e-01,1.69911695451066e-01,1.67851185952752e-01,2.06050949831396e-03,lamp_kernel
5.609776e-01,501,1.31889346323414e-05,1.69274650080535e-01,1.69287839015168e-01,1.68710964301700e-01,5.76874713467512e-04,lamp_kernel
8.412932e-01,751,2.21826878271812e-06,1.69168491822614e-01,1.69170710091397e-01,1.68861155474612e-01,3.09554616785085e-04,lamp_kernel
1.127970e+00,1001,1.39799417723899e-06,1.69128083190638e-01,1.69129481184815e-01,1.68933490007746e-01,1.95991177069477e-04,lamp_kernel
1.416828e+00,1251,1.13542252056114e-06,1.69108228370130e-01,1.69109363792650e-01,1.68973514824320e-01,1.35848968329744e-04,lamp_kernel
1.709181e+00,1501,8.14323698525361e-07,1.69097193779738e-01,1.69098008103436e-01,1.68991130886959e-01,1.06877216477341e-04,lamp_kernel
1.994794e+00,1751,5.96320023454642e-07,1.69090619983133e-01,1.69091216303157e-01,1.69001802122955e-01,8.94141802013360e-05,lamp_kernel
2.280948e+00,2001,3.55806554746147e-07,1.69086446699432e-01,1.69086802505987e-01,1.69009623606013e-01,7.71788999742729e-05,lamp_kernel
2.567026e+00,2251,2.08162527978459e-07,1.69083596666810e-01,1.69083804829338e-01,1.69015987872622e-01,6.78169567154274e-05,lamp_kernel
2.853607e+00,2501,1.38974380039364e-07,1.69081520186020e-01,1.69081659160400e-01,1.69022282006298e-01,5.93771541020915e-05,lamp_kernel
3.140512e+00,2751,1.23530473092596e-07,1.69079939975573e-01,1.69080063506046e-01,1.69028058140326e-01,5.20053657208919e-05,lamp_kernel
3.427779e+00,3001,1.36997973893111e-07,1.69078703429748e-01,1.69078840427722e-01,1.69032770775153e-01,4.60696525691195e-05,lamp_kernel
3.722378e+00,3251,1.41826020898341e-07,1.69077717499548e-01,1.69077859325569e-01,1.69037214492447e-01,4.06448331216336e-05,lamp_kernel
4.017482e+00,3501,1.35577275333145e-07,1.69076920060134e-01,1.69077055637409e-01,1.69041261335847e-01,3.57943015623918e-05,lamp_kernel
4.308463e+00,3751,1.23871794392683e-07,1.69076267237308e-01,1.69076391109102e-01,1.69044985022136e-01,3.14060869669175e-05,lamp_kernel
4.596524e+00,4001,1.10667884541035e-07,1.69075727628546e-01,1.69075838296431e-01,1.69048312203113e-01,2.75260933178811e-05,lamp_kernel
4.884406e+00,4251,9.70344051611754e-08,1.69075278294723e-01,1.69075375329128e-01,1.69051158504136e-01,2.42168249919017e-05,lamp_kernel
5.728172e+00,4501,8.50414697160906e-08,1.69074901704749e-01,1.69074986746219e-01,1.69053486323250e-01,2.15004229687787e-05,lamp_kernel
6.022797e+00,4751,7.52180244049265e-08,1.69074584034080e-01,1.69074659252104e-01,1.69055601585442e-01,1.90576666627418e-05,lamp_kernel
6.318854e+00,5001,6.90734361490029e-08,1.69074314394339e-01,1.69074383467775e-01,1.69057459448828e-01,1.69240189475950e-05,lamp_kernel
6.607361e+00,5251,6.84921954723217e-08,1.69074084325830e-01,1.69074152818025e-01,1.69059030383965e-01,1.51224340600997e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
8.672600e-05,1,1.68514851485148e+00,3.76242680566311e-01,2.06139119541780e+00,0.00000000000000e+00,2.06139119541780e+00,lamp_kernel
2.799844e-01,251,6.82899983764051e-05,1.75717383902896e-01,1.75785673901272e-01,1.74174903734624e-01,1.61077016664848e-03,lamp_kernel
5.604729e-01,501,1.10131053787984e-05,1.75268771266343e-01,1.75279784371722e-01,1.74731757492790e-01,5.48026878932600e-04,lamp_kernel
8.469866e-01,751,3.15815411623407e-06,1.75198436037369e-01,1.75201594191485e-01,1.74891981642754e-01,3.09612548730659e-04,lamp_kernel
1.133216e+00,1001,1.54391049127227e-06,1.75178393621950e-01,1.75179937532441e-01,1.74995225580528e-01,1.84711951913386e-04,lamp_kernel
1.420551e+00,1251,1.77433946324193e-06,1.75169295599807e-01,1.75171069939271e-01,1.75057091716635e-01,1.13978222635341e-04,lamp_kernel
1.705466e+00,1501,1.61929613236144e-06,1.75164024440738e-01,1.75165643736871e-01,1.75085120447204e-01,8.05232896668728e-05,lamp_kernel
1.991222e+00,1751,1.41869917744350e-06,1.75160639663419e-01,1.75162058362596e-01,1.75104273227668e-01,5.77851349289060e-05,lamp_kernel
2.277735e+00,2001,9.99642979054534e-07,1.75158404209322e-01,1.75159403852301e-01,1.75117660309341e-01,4.17435429606872e-05,lamp_kernel
2.564028e+00,2251,5.72449023914588e-07,1.75156921496601e-01,1.75157493945625e-01,1.75125152743209e-01,3.23412024159642e-05,lamp_kernel
2.850603e+00,2501,3.97756824916418e-07,1.75155908529616e-01,1.75156306286441e-01,1.75130573293926e-01,2.57329925150707e-05,lamp_kernel
3.138813e+00,2751,2.94527386451692e-07,1.75155196848394e-01,1.75155491375780e-01,1.75133616291175e-01,2.18750846054661e-05,lamp_kernel
3.431118e+00,3001,2.38631810247072e-07,1.75154676651169e-01,1.75154915282979e-01,1.75135455134595e-01,1.94601483839985e-05,lamp_kernel
3.726345e+00,3251,1.85866577467876e-07,1.75154279772184e-01,1.75154465638761e-01,1.75137364552842e-01,1.71010859193466e-05,lamp_kernel
4.014383e+00,3501,1.30380131903535e-07,1.75153967621143e-01,1.75154098001275e-01,1.75139090717825e-01,1.50072834496362e-05,lamp_kernel
time(s),iter,infeas,ot_objective,primal,dual,solver
9.762500e-05,1,8.80515235989618e-01,3.76242680566311e-01,1.25675791655593e+00,0.00000000000000e+00,1.25675791655593e+00,lamp_kernel
2.787586e-01,251,3.10726289086834e-04,1.84726219495567e-01,1.85036945784654e-01,1.82344235125154e-01,2.69271065950025e-03,lamp_kernel
5.577929e-01,501,2.60171160390502e-05,1.84036514340447e-01,1.84062531456486e-01,1.83357822624250e-01,7.04708832236861e-04,lamp_kernel
8.402935e-01,751,3.22247757311894e-06,1.83917838091030e-01,1.83921060568603e-01,1.83535497657609e-01,3.85562910993342e-04,lamp_kernel
1.125925e+00,1001,1.12092888538535e-06,1.83876238768537e-01,1.83877359697422e-01,1.83620886465978e-01,2.56473231443843e-04,lamp_kernel
1.416407e+00,1251,7.47959467181305e-07,1.83856011589449e-01,1.83856759548916e-01,1.83675298230107e-01,1.81461318809584e-04,lamp_kernel
1.701248e+00,1501,4.92700419014419e-07,1.83844464841149e-01,1.83844957541568e-01,1.83699687770793e-01,1.45269770774337e-04,lamp_kernel
1.986231e+00,1751,3.67198168936610e-07,1.83837238323419e-01,1.83837605521588e-01,1.83719335383285e-01,1.18270138302706e-04,lamp_kernel
2.271369e+00,2001,3.16870638762372e-07,1.83832412847927e-01,1.83832729718566e-01,1.83731086463044e-01,1.01643255521727e-04,lamp_kernel
2.556652e+00,2251,2.57019874600422e-07,1.83829030330267e-01,1.83829287350142e-01,1.83741124315827e-01,8.81630343148587e-05,lamp_kernel
2.841979e+00,2501,1.94404413867280e-07,1.83826558463222e-01,1.83826752867636e-01,1.83750394815074e-01,7.63580525621199e-05,lamp_kernel
3.134531e+00,2751,1.69364514861085e-07,1.83824686919436e-01,1.83824856283951e-01,1.83758900683926e-01,6.59556000258410e-05,lamp_kernel
3.427283e+00,3001,1.61997540316003e-07,1.83823233852239e-01,1.83823395849779e-01,1.83766034977413e-01,5.73608723664631e-05,lamp_kernel
3.716015e+00,3251,1.55099836397476e-07,1.83822087587686e-01,1.83822242687522e-01,1.83772212460118e-01,5.00302274044628e-05,lamp_kernel
4.001749e+00,3501,1.45637202456775e-07,1.83821174403409e-01,1.83821320040611e-01,1.83777662279201e-01,4.36577614101596e-05,lamp_kernel
4.287627e+00,3751,1.34246567356499e-07,1.83820441725743e-01,1.83820575972310e-01,1.83782172728228e-01,3.84032440821358e-05,lamp_kernel
