iter,infeas,ot_objective,dual,solver,time(s),problemclass,p,maxval,Algorithm,problem_1,problem_2,eta,primal,resolution_x,unnorm_ot_distance,gap,bintime,resolution_y,ot_distance,maxv
1,0.372001749583705,1350.99855869266,0.0,lamp_kernel,0.000133755,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.914197321124157,64,52759.81844365481,4297.508039363251,0.00012973716004575404,64,6.440407524860206,7938.0
201,0.0095130028490218,77.1063523228096,-0.0636747857594534,lamp_kernel,0.9342798,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0287395799387604,64,52759.81844365481,146.18016141348443,0.905289949868508,64,6.440407524860206,7938.0
401,0.0017509194322072,42.6198115618239,-0.0098883995452707,lamp_kernel,1.865338,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.008870925732873,64,52759.81844365481,50.07820248982445,1.7332530178673953,64,6.440407524860206,7938.0
601,0.0003842136268796,30.7576557848266,-0.0010958905105897,lamp_kernel,2.796218,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0046431634322459,64,52759.81844365481,27.36713603013666,2.718281828459045,64,6.440407524860206,7938.0
801,9.46944680430443e-05,24.7425174367817,0.0006472868282174,lamp_kernel,3.730912,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0033063601425337,64,52759.81844365481,19.05379459924718,3.6692966676192436,64,6.440407524860206,7938.0
1001,2.24455928581442e-05,21.1010962615107,0.0007713068960047,lamp_kernel,4.663117,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0027031295658511,64,52759.81844365481,14.838861852758445,4.4816890703380645,64,6.440407524860206,7938.0
1201,4.83674179295922e-06,18.6576051141691,0.0007829788011586,lamp_kernel,5.596435,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0023600898496943,64,52759.81844365481,12.255591645661406,6.049647464412945,64,6.440407524860206,7938.0
1401,9.31713964012284e-07,16.9032756905347,0.0007857612390038,lamp_kernel,6.528173,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0021312758354027,64,52759.81844365481,10.470264111120823,7.028687580589293,64,6.440407524860206,7938.0
1601,2.18428277105988e-07,15.5819999840412,0.0007876366663136,lamp_kernel,7.460234,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0019633998175067,64,52759.81844365481,9.143326342844661,7.028687580589293,64,6.440407524860206,7938.0
1801,7.18380625336122e-08,14.5507345248309,0.0007887280847267,lamp_kernel,8.391912,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0018331916132415,64,52759.81844365481,8.110897250511087,8.166169912567652,64,6.440407524860206,7938.0
2001,2.65466352393312e-08,13.7232660871074,0.0007895726922589,lamp_kernel,9.325101,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0017288596046218,64,52759.81844365481,7.283069289437723,9.487735836358526,64,6.440407524860206,7938.0
2201,1.11578980438208e-08,13.0445152318502,0.0007902251463805,lamp_kernel,10.25985,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0016433222946132,64,52759.81844365481,6.6041962783846655,9.487735836358526,64,6.440407524860206,7938.0
2401,7.212660767137711e-09,12.4776332944021,0.0007907483305116,lamp_kernel,11.1959,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0015719007057954,64,52759.81844365481,6.037283023643063,11.023176380641601,64,6.440407524860206,7938.0
2601,5.78826223957395e-09,11.997029221607,0.0007911681423506,lamp_kernel,12.13229,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0015113531262356,64,52759.81844365481,5.556667643972452,11.023176380641601,64,6.440407524860206,7938.0
2801,4.89398315055379e-09,11.5843717982512,0.0007915216297917,lamp_kernel,13.06927,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0014593662755262,64,52759.81844365481,5.144003121829242,13.463738035001692,64,6.440407524860206,7938.0
3001,4.21175061900951e-09,11.2261837137446,0.0007918179771441,lamp_kernel,14.00885,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0014142416955779,64,52759.81844365481,4.785809621760808,13.463738035001692,64,6.440407524860206,7938.0
3201,3.66892000697572e-09,10.9123336040232,0.0007920675056285,lamp_kernel,14.95051,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0013747029291757,64,52759.81844365481,4.471955203050009,15.642631884188171,64,6.440407524860206,7938.0
3401,3.22507041352055e-09,10.6350577337214,0.0007922888302299,lamp_kernel,15.89382,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0013397718486947,64,52759.81844365481,4.194675809470136,15.642631884188171,64,6.440407524860206,7938.0
3601,2.85728651913026e-09,10.3883061708749,0.0007924848329965,lamp_kernel,16.83891,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0013086862601607,64,52759.81844365481,3.9479213271550826,18.17414536944306,64,6.440407524860206,7938.0
3801,2.5482987159436403e-09,10.1672943991712,0.0007926578053245,lamp_kernel,17.78486,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0012808433932932,64,52759.81844365481,3.7269071027062,18.17414536944306,64,6.440407524860206,7938.0
4001,2.2869695063050703e-09,9.96818877034953,0.0007928091818251,lamp_kernel,18.7321,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0012557602769308,64,52759.81844365481,3.527799399453264,18.17414536944306,64,6.440407524860206,7938.0
4201,2.0652947522906603e-09,9.78788137658132,0.0007929439745806,lamp_kernel,19.67936,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0012330453722853,64,52759.81844365481,3.3474902460308567,21.11534442254061,64,6.440407524860206,7938.0
4401,1.87397119822652e-09,9.62382601555984,0.0007930658972054,lamp_kernel,20.62647,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0012123778995624,64,52759.81844365481,3.1834333662830057,21.11534442254061,64,6.440407524860206,7938.0
4601,1.70845186338214e-09,9.47391673658428,0.0007931765925641,lamp_kernel,21.57393,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0011934925497563,64,52759.81844365481,3.033522773414966,21.11534442254061,64,6.440407524860206,7938.0
4801,1.56433708805736e-09,9.33639660269298,0.0007932769449323,lamp_kernel,22.5227,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0011761679816211,64,52759.81844365481,2.8960014955405793,21.11534442254061,64,6.440407524860206,7938.0
5001,1.43760602742093e-09,9.20978824528127,0.0007933699338899,lamp_kernel,23.4723,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0011602180736601,64,52759.81844365481,2.76939213213771,24.532530197109352,64,6.440407524860206,7938.0
5201,1.3255387977318e-09,9.09284036938428,0.0007934539877105,lamp_kernel,24.42262,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0011454851869032,64,52759.81844365481,2.6524433666510503,24.532530197109352,64,6.440407524860206,7938.0
5401,1.22579998674275e-09,8.98448609196082,0.0007935292581546,lamp_kernel,25.37357,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0011318349146839,64,52759.81844365481,2.5440882975009083,24.532530197109352,64,6.440407524860206,7938.0
5601,1.13731824145599e-09,8.88381016742243,0.0007935984414788,lamp_kernel,26.32584,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0011191519555916,64,52759.81844365481,2.443411670594424,24.532530197109352,64,6.440407524860206,7938.0
5801,1.05812041877689e-09,8.79002296414234,0.0007936625803213,lamp_kernel,27.279,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0011073368307964,64,52759.81844365481,2.3496238386420174,28.502733643767268,64,6.440407524860206,7938.0
6001,9.86811597072026e-10,8.70243962317309,0.0007937231632607,lamp_kernel,28.23486,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0010963032615008,64,52759.81844365481,2.2620399316233413,28.502733643767268,64,6.440407524860206,7938.0
6201,9.22137128469918e-10,8.62046323371727,0.0007937791987389,lamp_kernel,29.19262,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0010859760485722,64,52759.81844365481,2.1800630287815896,28.502733643767268,64,6.440407524860206,7938.0
6401,8.63393221338122e-10,8.54357115017078,0.0007938317360018,lamp_kernel,30.1516,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0010762893496348,64,52759.81844365481,2.103170478925965,28.502733643767268,64,6.440407524860206,7938.0
6601,8.10143147884443e-10,8.47130378694066,0.0007938808201373,lamp_kernel,31.1103,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0010671852669152,64,52759.81844365481,2.0309026929967624,33.11545195869231,64,6.440407524860206,7938.0
6801,7.61601681446475e-10,8.40325538285907,0.0007939269814014,lamp_kernel,32.06969,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0010586126825456,64,52759.81844365481,1.9628539035930113,33.11545195869231,64,6.440407524860206,7938.0
7001,7.171239627870031e-10,8.33906634275228,0.0007939709315385,lamp_kernel,33.03121,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0010505262947609,64,52759.81844365481,1.898664510422091,33.11545195869231,64,6.440407524860206,7938.0
7201,6.76361869762188e-10,8.27841685062453,0.0007940134924518,lamp_kernel,33.99397,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0010428858136237,64,52759.81844365481,1.8380146947248466,33.11545195869231,64,6.440407524860206,7938.0
7401,6.39020511170119e-10,8.22102151474852,0.0007940541820771,lamp_kernel,34.95825,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0010356552859458,64,52759.81844365481,1.780619062433131,33.11545195869231,64,6.440407524860206,7938.0
7601,6.04787098109437e-10,8.1666248552461,0.0007940929901459,lamp_kernel,35.92132,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0010288025266875,64,52759.81844365481,1.7262221311858787,33.11545195869231,64,6.440407524860206,7938.0
7801,5.73305714940365e-10,8.11499748346519,0.0007941300579472,lamp_kernel,36.88495,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0010222986375997,64,52759.81844365481,1.674594509505749,38.47466604903214,64,6.440407524860206,7938.0
8001,5.44431709892552e-10,8.06593285249897,0.0007941656103349,lamp_kernel,37.85073,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0010161175983745,64,52759.81844365481,1.625529649337676,38.47466604903214,64,6.440407524860206,7938.0
8201,5.17878616177597e-10,8.01924448165704,0.0007941995692083,lamp_kernel,38.81759,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0010102359162884,64,52759.81844365481,1.5788410677172888,38.47466604903214,64,6.440407524860206,7938.0
8401,4.93492090089512e-10,7.97476357615195,0.0007942329559292,lamp_kernel,39.78536,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0010046323268874,64,52759.81844365481,1.5343599686319551,38.47466604903214,64,6.440407524860206,7938.0
8601,4.71207617436714e-10,7.93233697786706,0.0007942657822515,lamp_kernel,40.75354,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009992875357469,64,52759.81844365481,1.4919331934529203,38.47466604903214,64,6.440407524860206,7938.0
8801,4.50747454320088e-10,7.8918253946959,0.0007942974682141,lamp_kernel,41.72233,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.000994183994805,64,52759.81844365481,1.4514214478689857,38.47466604903214,64,6.440407524860206,7938.0
9001,4.32001387924537e-10,7.85310186525015,0.0007943285237058,lamp_kernel,42.6923,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009893057097133,64,52759.81844365481,1.4126977696169611,44.701184493300815,64,6.440407524860206,7938.0
9201,4.14951451297197e-10,7.81605042322397,0.0007943594438085,lamp_kernel,43.66272,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009846380714277,64,52759.81844365481,1.3756461922483842,44.701184493300815,64,6.440407524860206,7938.0
9401,3.99433384846016e-10,7.78056493176453,0.0007943899113731,lamp_kernel,44.63427,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.00098016770889,64,52759.81844365481,1.3401605776065322,44.701184493300815,64,6.440407524860206,7938.0
9601,3.8541110167926004e-10,7.74654806312429,0.00079442034493,lamp_kernel,45.6063,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009758823610369,64,52759.81844365481,1.3061435976574083,44.701184493300815,64,6.440407524860206,7938.0
9801,3.72633824103095e-10,7.71391040289864,0.0007944509666557,lamp_kernel,46.57908,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009717707632694,64,52759.81844365481,1.2735058360057294,44.701184493300815,64,6.440407524860206,7938.0
10001,3.61075988498851e-10,7.68256966145079,0.0007944811452809,lamp_kernel,47.55237,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009678225489913,64,52759.81844365481,1.2421650028117803,44.701184493300815,64,6.440407524860206,7938.0
10201,3.50648295923396e-10,7.65244997785289,0.0007945113233638,lamp_kernel,48.52491,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009640281613435,64,52759.81844365481,1.2120452364388568,44.701184493300815,64,6.440407524860206,7938.0
10401,3.41161960993122e-10,7.62348130391815,0.0007945412999252,lamp_kernel,49.49865,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.000960378775536,64,52759.81844365481,1.1830764872015902,54.598150033144236,64,6.440407524860206,7938.0
10601,3.32598072225339e-10,7.59559885777405,0.0007945708304706,lamp_kernel,50.4728,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009568662305493,64,52759.81844365481,1.1551939730773408,54.598150033144236,64,6.440407524860206,7938.0
10801,3.24865209357439e-10,7.56874263798236,0.0007946004227134,lamp_kernel,51.447,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009534829674404,64,52759.81844365481,1.1283376919021852,54.598150033144236,64,6.440407524860206,7938.0
11001,3.17868567413648e-10,7.54285699051933,0.0007946295439831,lamp_kernel,52.4217,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009502219749308,64,52759.81844365481,1.1024519888998119,54.598150033144236,64,6.440407524860206,7938.0
11201,3.1159974757948503e-10,7.51789022202313,0.0007946588928267,lamp_kernel,53.39674,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009470767408642,64,52759.81844365481,1.07748517064172,54.598150033144236,64,6.440407524860206,7938.0
11401,3.05969790748213e-10,7.49379425364015,0.000794688668677,lamp_kernel,54.37249,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009440412082661,64,52759.81844365481,1.0533891575681427,54.598150033144236,64,6.440407524860206,7938.0
11601,3.00953625801691e-10,7.47052431058122,0.0007947190861562,lamp_kernel,55.34897,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009411097365231,64,52759.81844365481,1.0301191746908949,54.598150033144236,64,6.440407524860206,7938.0
11801,2.96628763251085e-10,7.44803864316037,0.0007947501685381,lamp_kernel,56.32556,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009382770663187,64,52759.81844365481,1.0076334729392862,54.598150033144236,64,6.440407524860206,7938.0
12001,2.92887640078183e-10,7.4262982756514,0.0007947818735572,lamp_kernel,57.30272,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009355382874194,64,52759.81844365481,0.985893075733281,54.598150033144236,64,6.440407524860206,7938.0
12201,2.89710635567749e-10,7.40526677977757,0.0007948141326096,lamp_kernel,58.48416,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009328888106857,64,52759.81844365481,0.9648615546403885,63.434000298123344,64,6.440407524860206,7938.0
12401,2.8723978062450703e-10,7.38491007005881,0.0007948468857943,lamp_kernel,59.46537,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009303243424385,64,52759.81844365481,0.9445048253079822,63.434000298123344,64,6.440407524860206,7938.0
12601,2.85408881185557e-10,7.36519621859398,0.0007948802261258,lamp_kernel,60.44719,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009278408603861,64,52759.81844365481,0.9247909593094727,63.434000298123344,64,6.440407524860206,7938.0
12801,2.84236766518879e-10,7.34609528715697,0.0007949142614535,lamp_kernel,61.42989,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009254345930586,64,52759.81844365481,0.9056900185682165,63.434000298123344,64,6.440407524860206,7938.0
13001,2.83779986100878e-10,7.3275791747459,0.000794948886327,lamp_kernel,62.41272,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009231020005085,64,52759.81844365481,0.8871739025312229,63.434000298123344,64,6.440407524860206,7938.0
13201,2.84136579600791e-10,7.30962147895192,0.0007949840090968,lamp_kernel,63.39565,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009208397568536,64,52759.81844365481,0.8692162095678823,63.434000298123344,64,6.440407524860206,7938.0
13401,2.8530993308873e-10,7.29219736970498,0.0007950200581449,lamp_kernel,64.37864,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009186447340999,64,52759.81844365481,0.8517921096350227,63.434000298123344,64,6.440407524860206,7938.0
13601,2.8725250626285303e-10,7.27528347412756,0.0007950569868827,lamp_kernel,65.36166,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009165139877234,64,52759.81844365481,0.8348782294777486,63.434000298123344,64,6.440407524860206,7938.0
13801,2.90066835908849e-10,7.25885777137088,0.0007950946687823,lamp_kernel,66.3448,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009144447438236,64,52759.81844365481,0.818452549061217,63.434000298123344,64,6.440407524860206,7938.0
14001,2.93709524513895e-10,7.24289949643845,0.0007951330271888,lamp_kernel,67.32765,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.000912434386416,64,52759.81844365481,0.802494303044449,63.434000298123344,64,6.440407524860206,7938.0
14201,2.98356576935516e-10,7.22738905211367,0.000795172153095,lamp_kernel,68.30999,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009104804470676,64,52759.81844365481,0.7869838956079717,73.69979369959584,64,6.440407524860206,7938.0
14401,3.03867724190692e-10,7.21230792820448,0.0007952118972589,lamp_kernel,69.29211,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009085805936518,64,52759.81844365481,0.7719028154462686,73.69979369959584,64,6.440407524860206,7938.0
14601,3.10427498891866e-10,7.19763862740552,0.000795252606632,lamp_kernel,70.27387,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009067326222918,64,52759.81844365481,0.7572335667187997,73.69979369959584,64,6.440407524860206,7938.0
14801,3.1823185721722903e-10,7.18336459715525,0.000795294366009,lamp_kernel,71.25669,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009049344481486,64,52759.81844365481,0.742959598419526,73.69979369959584,64,6.440407524860206,7938.0
15001,3.27198865295405e-10,7.16947016692647,0.0007953369773796,lamp_kernel,72.24173,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009031840969432,64,52759.81844365481,0.7290652393708568,73.69979369959584,64,6.440407524860206,7938.0
15201,3.37107347050418e-10,7.15594049045494,0.0007953806260198,lamp_kernel,73.22718,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0009014796979555,64,52759.81844365481,0.7155356415528544,73.69979369959584,64,6.440407524860206,7938.0
15401,3.48151355419779e-10,7.14276149245602,0.0007954253585034,lamp_kernel,74.21159,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008998194784211,64,52759.81844365481,0.7023567312212731,73.69979369959584,64,6.440407524860206,7938.0
15601,3.60261061600238e-10,7.12991981942711,0.0007954711820593,lamp_kernel,75.19517,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008982017559752,64,52759.81844365481,0.6895151543192108,73.69979369959584,64,6.440407524860206,7938.0
15801,3.73341232896572e-10,7.1174027941776,0.0007955178770297,lamp_kernel,76.17884,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008966249334017,64,52759.81844365481,0.6769982329001006,73.69979369959584,64,6.440407524860206,7938.0
16001,3.8718090022207005e-10,7.10519837375739,0.000795565744303,lamp_kernel,77.16216,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.000895087493152,64,52759.81844365481,0.6647939223391696,73.69979369959584,64,6.440407524860206,7938.0
16201,4.0181173222264303e-10,7.09329511049386,0.0007956148224174,lamp_kernel,78.14677,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.000893587993154,64,52759.81844365481,0.6528907752151837,73.69979369959584,64,6.440407524860206,7938.0
16401,4.17222872187319e-10,7.08168211587002,0.0007956648873931,lamp_kernel,79.13192,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008921250616906,64,52759.81844365481,0.6412779029249731,85.62694400220059,64,6.440407524860206,7938.0
16601,4.33421737376942e-10,7.07034902700774,0.0007957155306294,lamp_kernel,80.11887,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008906973932994,64,52759.81844365481,0.6299449426492851,85.62694400220059,64,6.440407524860206,7938.0
16801,4.50381425140805e-10,7.05928597553487,0.0007957671712697,lamp_kernel,81.10658,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008893037447455,64,52759.81844365481,0.6188820258024161,85.62694400220059,64,6.440407524860206,7938.0
17001,4.67980057614051e-10,7.04848355864593,0.0007958198120011,lamp_kernel,82.0947,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008879429312543,64,52759.81844365481,0.6080797486114206,85.62694400220059,64,6.440407524860206,7938.0
17201,4.86177241347191e-10,7.03793281217212,0.0007958734993995,lamp_kernel,83.08384,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008866138234721,64,52759.81844365481,0.5975291465868557,85.62694400220059,64,6.440407524860206,7938.0
17401,5.05002933345999e-10,7.02762518550389,0.0007959283296584,lamp_kernel,84.07319,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008853153442845,64,52759.81844365481,0.5872216693569685,85.62694400220059,64,6.440407524860206,7938.0
17601,5.24409479707964e-10,7.01755251821601,0.0007959841737937,lamp_kernel,85.06273,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008840464655758,64,52759.81844365481,0.5771491561182535,85.62694400220059,64,6.440407524860206,7938.0
17801,5.44272298427404e-10,7.00770701826244,0.000796040917603,lamp_kernel,86.05276,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008828062054836,64,52759.81844365481,0.5673038138357389,85.62694400220059,64,6.440407524860206,7938.0
18001,5.64666181871511e-10,6.99808124161828,0.0007960982197509,lamp_kernel,87.04277,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008815936263868,64,52759.81844365481,0.5576781990782254,85.62694400220059,64,6.440407524860206,7938.0
18201,5.85506710891232e-10,6.98866807325856,0.0007961563372183,lamp_kernel,88.03301,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008804078317917,64,52759.81844365481,0.5482651961506244,85.62694400220059,64,6.440407524860206,7938.0
18401,6.06728966796093e-10,6.9794607093707,0.0007962155290003,lamp_kernel,89.02339,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008792479644494,64,52759.81844365481,0.5390580007250324,85.62694400220059,64,6.440407524860206,7938.0
18601,6.28279383895055e-10,6.97045264070841,0.0007962757143002,lamp_kernel,90.01299,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008781132042418,64,52759.81844365481,0.5300501031299527,85.62694400220059,64,6.440407524860206,7938.0
18801,6.501110678183561e-10,6.96163763700223,0.0007963366472454,lamp_kernel,91.00198,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008770027662088,64,52759.81844365481,0.5212352727236801,85.62694400220059,64,6.440407524860206,7938.0
19001,6.72220251368328e-10,6.95300973234842,0.0007963985314263,lamp_kernel,91.99158,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008759158987801,64,52759.81844365481,0.5126075435725689,85.62694400220059,64,6.440407524860206,7938.0
19201,6.94613273768347e-10,6.94456321150425,0.0007964613337921,lamp_kernel,92.98066,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008748518819834,64,52759.81844365481,0.504161200484211,99.48431564193378,64,6.440407524860206,7938.0
19401,7.17221496772489e-10,6.93629259702551,0.0007965249637589,lamp_kernel,93.96963,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.000873810025653,64,52759.81844365481,0.4958907654695448,99.48431564193378,64,6.440407524860206,7938.0
19601,7.40033740281073e-10,6.92819263718433,0.0007965894954267,lamp_kernel,94.95778,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008727896681733,64,52759.81844365481,0.48779098671195426,99.48431564193378,64,6.440407524860206,7938.0
19801,7.62988694321431e-10,6.92025829461368,0.000796654790051,lamp_kernel,95.9447,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008717901748327,64,52759.81844365481,0.4798568263577288,99.48431564193378,64,6.440407524860206,7938.0
20001,7.86050022138967e-10,6.91248473562577,0.0007967209084936,lamp_kernel,96.9305,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008708109366283,64,52759.81844365481,0.4720834504306395,99.48431564193378,64,6.440407524860206,7938.0
20201,8.09184700106106e-10,6.9048673201596,0.0007967881443855,lamp_kernel,97.9165,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008698513689564,64,52759.81844365481,0.4644662186075426,99.48431564193378,64,6.440407524860206,7938.0
20401,8.32357361002492e-10,6.89740159231307,0.0007968564679315,lamp_kernel,98.90433,ClassicImages,2.0,7938.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0008689109104079,64,52759.81844365481,0.4570006747055953,99.48431564193378,64,6.440407524860206,7938.0
