time(s),iter,infeas,ot_objective,primal,dual,solver,N,w,tau,eta,p,prob1,prob2
1.234519,4501,0.0260132570545265,0.00400010515892808,0.0541270913351697,-0.740064867874084,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1010.csv,WhiteNoise/data32_1005.csv
1.376445,5001,0.026008880866019,0.00399988871696105,0.0541183393339601,-0.740050723442097,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1010.csv,WhiteNoise/data32_1005.csv
1.519756,5501,0.0260053033919017,0.00399971178528175,0.0541111846985549,-0.74003916919824,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1010.csv,WhiteNoise/data32_1005.csv
1.662739,6001,0.0260023236076266,0.00399956438861102,0.0541052253894682,-0.740029546162618,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1010.csv,WhiteNoise/data32_1005.csv
1.807668,6501,0.025999803251412,0.00399943969902492,0.0541001848956172,-0.740021407234122,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1010.csv,WhiteNoise/data32_1005.csv
1.951311,7001,0.0259976436728442,0.00399933284448164,0.0540958659249862,-0.740014433649181,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1010.csv,WhiteNoise/data32_1005.csv
2.091727,7501,0.0259957725795621,0.00399924025378203,0.0540921238995678,-0.740008391841405,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1010.csv,WhiteNoise/data32_1005.csv
2.232057,8001,0.0259941357846125,0.00399915924951691,0.0540888504502423,-0.740003106754032,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1010.csv,WhiteNoise/data32_1005.csv
2.372186,8501,0.0259928202049629,0.00399910007071601,0.0540862194146062,-0.739998444597769,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1010.csv,WhiteNoise/data32_1005.csv
2.511006,9001,0.0259917817189189,0.00399905998373283,0.0540841425522519,-0.739994301367322,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1010.csv,WhiteNoise/data32_1005.csv
2.648719,9501,0.0259908527169144,0.00399902411900223,0.0540822846461746,-0.739990594990154,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1010.csv,WhiteNoise/data32_1005.csv
0.000399151,1,0.575205381856194,0.159484592229269,1.34181044938425,0.0,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
0.46933,501,0.263906470757527,0.0445236750617905,0.556035407704001,-0.861472394368726,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
0.5879436,1001,0.184051985218502,0.03851896648314,0.395039627077626,-0.833563179747984,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
0.7085972,1501,0.17226582225642,0.0379704174979081,0.371459266544962,-0.85095525304665,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
0.8301275,2001,0.173053397001443,0.0384179480244502,0.372755827452513,-0.819484808721463,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
0.9528302,2501,0.146016859268576,0.0367282758550264,0.318663413261988,-0.850151805267682,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
1.082261,3001,0.162057221935445,0.037405796394826,0.350888566266485,-0.843062278886623,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
1.210991,3501,0.183311238928142,0.0390455930308169,0.393351751900856,-0.840352983198249,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
1.339796,4001,0.187456243334514,0.0389120244154636,0.401600510549644,-0.831331816288703,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
1.468863,4501,0.172034004438285,0.0376092261598101,0.370790225254049,-0.839650249469678,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
1.599168,5001,0.190826426867803,0.0377863516042138,0.408261579962738,-0.823810669229827,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
1.73237,5501,0.16439190253279,0.0379891894603224,0.355457916791996,-0.840609348302257,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
1.86784,6001,0.141743586299194,0.0375850994837446,0.310169577462559,-0.835208760778889,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
2.004773,6501,0.141451019914592,0.0371764001156669,0.309485273851452,-0.842252983595318,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
2.143985,7001,0.164207338709125,0.0381558888032948,0.355120247251544,-0.836353283949272,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
2.285104,7501,0.147446944053892,0.0375831966688096,0.321561583859488,-0.823030262690428,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
2.425588,8001,0.16850680721816,0.036824948976762,0.36357765051212,-0.831949667937365,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
2.567292,8501,0.205058381955197,0.0392520089764334,0.436794534842151,-0.825458154373167,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
2.71001,9001,0.175226612419361,0.0379232968717031,0.377043679968503,-0.820894414073891,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
2.853185,9501,0.145638736832166,0.0356339988151356,0.317845469791464,-0.852562055815169,lamp_cuda,100,10,1.1,0.0,2.0,CauchyDensity/data32_1005.csv,CauchyDensity/data32_1006.csv
0.000418243,1,0.290792069205967,0.196477870676798,0.781663702470936,0.0,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
0.1473416,501,0.279577602520535,0.0341532511062658,0.568917287770768,-0.843722283568089,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
0.2922274,1001,0.138464416805224,0.0191459768311981,0.285309466670474,-0.815262595011984,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
0.4334021,1501,0.15020642432296,0.0203187381187063,0.308489997216066,-0.84071208411389,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
0.5737274,2001,0.154098674692423,0.021157436280853,0.316374437671374,-0.834005268605777,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
0.7133525,2501,0.156695211137176,0.021424727342153,0.321390155084938,-0.824497879976265,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
0.8522628,3001,0.136294313932481,0.0203508649588864,0.280751832128904,-0.844413485770132,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
0.9886986,3501,0.158153042067025,0.0212644279804502,0.324347885776735,-0.851639019539989,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
1.124381,4001,0.163584348193282,0.0217634213675607,0.335267605618042,-0.850325799166688,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
1.58769,4501,0.160545152147226,0.0216327383100336,0.329136697386993,-0.850512140595977,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
1.705978,5001,0.152763271306259,0.0204958173777261,0.313631656537747,-0.831873418882411,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
1.826019,5501,0.155418574281786,0.0216508646411214,0.318886572076093,-0.851214467904584,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
1.947366,6001,0.153034316337342,0.021592798130749,0.314159517719904,-0.855302296874054,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
2.070095,6501,0.163190938807808,0.0220919247214362,0.334389946222719,-0.859684219128839,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
2.199077,7001,0.140196593647497,0.0201234255112968,0.288499921890902,-0.822179469318621,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
2.328127,7501,0.141586674242738,0.019882658576135,0.291222238613128,-0.838522765905091,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
2.45633,8001,0.138285533611091,0.0186285960229945,0.284607833298658,-0.840765126529614,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
2.586017,8501,0.140246939012642,0.0188505228163403,0.288579491807541,-0.827322071269792,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
2.718094,9001,0.137834721510333,0.0191868160168067,0.283700081236134,-0.833240585938496,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
2.851676,9501,0.145947628701937,0.0208413278586509,0.300048060024595,-0.847907685093,lamp_cuda,100,10,1.1,0.0,2.0,GRFmoderate/data32_1004.csv,GRFmoderate/data32_1003.csv
0.000386103,1,0.36210277645197,0.209606809502653,0.926569081089996,0.0,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
0.1384876,501,0.233205556631943,0.0284387266793419,0.473166039047736,-0.850052062796565,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
0.2793616,1001,0.13126300899777,0.0150609745765631,0.26803743694708,-0.830000962075615,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
0.4198237,1501,0.116725216642502,0.0145141034445418,0.238717746661232,-0.823689674277051,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
0.5609373,2001,0.0937124095771121,0.012729186831398,0.192666185945586,-0.796532211910336,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
0.7027988,2501,0.087824653360423,0.012419831812686,0.180942632022532,-0.779835722822133,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
0.8452544,3001,0.10427428641638,0.0129457903081632,0.213809204956592,-0.817087062356499,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
0.9878804,3501,0.117772234048434,0.0135638463148512,0.240802882827853,-0.807529458648768,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
1.130005,4001,0.102925599703479,0.0127078765986071,0.211102584918066,-0.798646495422257,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
1.276172,4501,0.116308446185075,0.0133989425582447,0.237877547813901,-0.807171046416243,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
1.420009,5001,0.107067711371206,0.0129992990074202,0.219385645515789,-0.798587562749227,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
1.560151,5501,0.122498439129053,0.014114353824649,0.250256543314405,-0.805028352058152,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
1.700601,6001,0.114281166797188,0.0134565458131471,0.233810593770568,-0.799049578479608,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
1.839918,6501,0.11997280145263,0.0137376388474879,0.245207072622445,-0.806628989334311,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
1.977965,7001,0.13147487117592,0.014031069162747,0.268188834193402,-0.73293504892584,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
2.114223,7501,0.10733925882583,0.0130729282217323,0.219940108334297,-0.815084441483615,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
2.251684,8001,0.114199524277459,0.013709665185834,0.233659439407529,-0.817666875632112,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
2.73951,8501,0.117147258746152,0.0132657682553326,0.239533332126666,-0.735494849122884,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
2.860321,9001,0.10082463800651,0.0128296137929698,0.206906530946437,-0.831334711557953,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
2.981531,9501,0.110195838459353,0.0135435730707635,0.22565198470474,-0.819248618542033,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1008.csv,ClassicImages/data32_1001.csv
0.000362095,1,0.17909088260089,0.202121962377832,0.561852907384745,0.0,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
0.1266606,501,0.204511551535381,0.0214242000229514,0.412568775064447,-0.81463440898938,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
0.2623486,1001,0.00440482079667245,0.0020934490613926,0.0105757516002047,-0.695700752757339,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
0.3919696,1501,0.00267315948999911,0.00172986451140067,0.00685850787511922,-0.713125805521502,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
0.5220282,2001,0.0030333411142298,0.00175803555244681,0.00754432300123634,-0.725609720595633,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
0.6541186,2501,0.00270355292890948,0.0016934045321097,0.00687728657867781,-0.732541513736618,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
0.7874488,3001,0.00282976569344398,0.00171198012274678,0.00712694306155191,-0.736269447090179,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
0.9225443,3501,0.00289120021040474,0.00172178214662532,0.00724901671662322,-0.737329047299591,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
1.05979,4001,0.00289838702331428,0.00172300022943899,0.00726332895655704,-0.737330533832064,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
1.19896,4501,0.00289919376803151,0.00172318776176355,0.0072649411562976,-0.737301134808085,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
1.339267,5001,0.00289962758064357,0.00172330604342249,0.00726580916013882,-0.737281617004249,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
1.480428,5501,0.00289997289904335,0.00172340140189469,0.00726650012443592,-0.737266247423085,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
1.62239,6001,0.0029002599223896,0.00172348068947553,0.00726707444008897,-0.737253522685891,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
1.764557,6501,0.00290050257538813,0.00172354768968205,0.00726755997169837,-0.737242781740647,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
1.907524,7001,0.00290071040741819,0.0017236050514044,0.00726797582788623,-0.73723359115268,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
2.050481,7501,0.00290089041408449,0.00172365471506379,0.00726833600673499,-0.737225637451478,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
2.193257,8001,0.00290104783347491,0.00172369813287703,0.00726865098975616,-0.737218686563078,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
2.341676,8501,0.00290119691528794,0.0017237386511662,0.00726894928003347,-0.737212560010544,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
2.482933,9001,0.00290136693283945,0.00172378284129348,0.00726928942728796,-0.737207119313893,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
2.624465,9501,0.00290151900864642,0.00172382235732526,0.00726959367893151,-0.737202255375343,lamp_cuda,100,10,1.1,0.0,2.0,GRFrough/data32_1009.csv,GRFrough/data32_1001.csv
0.000426228,1,0.2227647397032,0.205458607535998,0.650967022128624,0.0,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
0.1403023,501,0.234902099919989,0.0271753741399638,0.474073162589013,-0.843793679506064,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
0.2794012,1001,0.192208884408705,0.0188825016977088,0.387332903927443,-0.808799056412894,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
0.4161063,1501,0.124913196265942,0.0117585784077201,0.25267100656844,-0.834406814698417,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
0.5526637,2001,0.195262350488646,0.0184852628037684,0.393302122653835,-0.791812465645462,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
1.017822,2501,0.152611338312264,0.0158419408407383,0.308053997732968,-0.780382061467784,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
1.137089,3001,0.160043389067928,0.0163649541805399,0.322855989970059,-0.787200023661573,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
1.257425,3501,0.161259841021462,0.0150458270278445,0.325347483094131,-0.743551005240603,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
1.379951,4001,0.198645487975875,0.0188671933492873,0.400068215207096,-0.792937441635265,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
1.505166,4501,0.14878696233598,0.0151520004803595,0.300400164163076,-0.798534765951912,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
1.63698,5001,0.164669027085626,0.0170276709424523,0.332115186124953,-0.779614796067691,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
1.764385,5501,0.16984105769589,0.0164810074223485,0.342514791704812,-0.751976378587464,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
1.894486,6001,0.206291128713595,0.0193086139853445,0.415366452872653,-0.806052048793988,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
2.025026,6501,0.149205451246513,0.0147115850009694,0.301230207632355,-0.795706450045708,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
2.157796,7001,0.161792160824201,0.0170720903620311,0.326361626476029,-0.800758477089061,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
2.291622,7501,0.175074535883277,0.0170946187520793,0.352973562006459,-0.765080423706499,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
2.427787,8001,0.207396177125384,0.0188562357579767,0.417581199956473,-0.797786896416221,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
2.565992,8501,0.143527401073425,0.0139509256168918,0.289868953686892,-0.799890696713601,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
2.706527,9001,0.1559775157434,0.0160981336300294,0.314749073605458,-0.811018542430989,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
2.847765,9501,0.179883971911235,0.0172553968239967,0.36258429150019,-0.766776228564862,lamp_cuda,100,10,1.1,0.0,2.0,WhiteNoise/data32_1004.csv,WhiteNoise/data32_1008.csv
0.00041147,1,0.371014425890363,0.2029221153639,0.948088679402848,0.0,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
0.1445544,501,0.193677712722918,0.0280264471779972,0.397384842526319,-0.855513341203959,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
0.2878763,1001,0.156296603032956,0.0197057538031679,0.321300569059483,-0.82765586314829,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
0.430492,1501,0.146181641360374,0.0199067771291642,0.301017114989589,-0.818541630882292,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
0.5738924,2001,0.137524627747461,0.0194194805724649,0.283687017854763,-0.834580036533485,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
0.722302,2501,0.120200920755734,0.0173957370942392,0.249075898317326,-0.823140342880182,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
0.8645863,3001,0.136228948415294,0.0188587800592977,0.281088585874334,-0.804139031430791,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
1.006006,3501,0.157209110769997,0.0202202586908393,0.323038115473143,-0.786472593427688,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
1.146771,4001,0.134775626211374,0.0179952825623806,0.27817077514472,-0.80756068982605,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
1.285646,4501,0.122594920625109,0.0175071432376947,0.253795694712759,-0.829168085108002,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
1.423352,5001,0.133324985719049,0.0194212918434087,0.275325535823387,-0.822086942553676,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
1.563729,5501,0.148023141790308,0.0197921707852359,0.304667670707059,-0.828675707224551,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
1.701285,6001,0.153126825180665,0.0200512859615531,0.314867484794373,-0.81988341370767,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
2.159768,6501,0.122535188337531,0.0175851963902455,0.253723112854891,-0.810523655844729,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
2.279784,7001,0.114341283311584,0.0176783940100808,0.237272017748551,-0.807964581039115,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
2.401191,7501,0.150592767412613,0.0203081178165511,0.309828292379155,-0.799478744627313,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
2.524298,8001,0.155160418830437,0.020293828416731,0.318906547214975,-0.752063176246856,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
2.650677,8501,0.121327028593661,0.0171101602999122,0.251279921882317,-0.823636895638154,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
2.780092,9001,0.125228545122996,0.0182873128950215,0.259125035318377,-0.813025521828554,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
2.909402,9501,0.145904943074448,0.0195960144688699,0.300451372958173,-0.830670842772854,lamp_cuda,100,10,1.1,0.0,2.0,ClassicImages/data32_1009.csv,ClassicImages/data32_1003.csv
0.000386245,1,0.631899338701148,0.198712356038044,1.45885604265935,0.0,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
0.1322189,501,0.207971545301982,0.0463227188355438,0.446144862048968,-0.79439182966213,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
0.2646909,1001,0.15879761222805,0.0405787847328144,0.346507239973437,-0.793583313639319,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
0.3987323,1501,0.165752219974137,0.0413839150233972,0.360547306106136,-0.765972354875172,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
0.5358253,2001,0.150906043759914,0.0398089476531396,0.33057775928654,-0.767609607989017,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
0.673682,2501,0.149655226270955,0.0399524373693358,0.328259544864606,-0.784071925231804,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
0.8145195,3001,0.146571216032842,0.040205140831782,0.321818265791883,-0.795521478636624,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
0.9560209,3501,0.121979339515725,0.0383807142469412,0.272834766151676,-0.809171423651781,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
1.097779,4001,0.141641695932633,0.0385586301528732,0.312191676538289,-0.781274662886404,lamp_cuda,100,10,1.1,0.0,2.0,MicroscopyImages/data32_1010.csv,MicroscopyImages/data32_1008.csv
