time(s),iter,infeas,ot_objective,primal,dual,solver,problemclass,Algorithm,problem_1,problem_2,p
97.40364,35001,0.00176337069120066,11.7966471143621,,140.843731353972,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
97.95919,35201,0.00173541128842425,11.7988262317791,,140.844550351947,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
98.51494,35401,0.00170764976554082,11.8009281010204,,140.845341602685,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
99.07083,35601,0.00167996235846808,11.8029547658752,,140.846106046025,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
99.62647,35801,0.00165233221169451,11.8049088076256,,140.846844514558,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
100.1825,36001,0.00162465791708175,11.8067932374329,,140.847557753686,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
100.7381,36201,0.00159692340880303,11.8086113946202,,140.84824644462,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
101.2945,36401,0.00156914434960065,11.8103668611471,,140.848911226608,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
101.8506,36601,0.00154139965145065,11.8120633916062,,140.849552715849,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
102.4065,36801,0.00151368632108821,11.8137048613982,,140.850171519226,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
102.9625,37001,0.00148604822036216,11.815295233499,,140.850768242119,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
103.5184,37201,0.0014585032545043,11.8168385348404,,140.851343490963,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
104.0746,37401,0.00143104860213434,11.8183388288257,,140.851897872271,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
104.6306,37601,0.00140369192976864,11.8198001756173,,140.852431989913,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
105.1862,37801,0.0013764825679238,11.8212265801425,,140.852946441918,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
105.7419,38001,0.00134944704616463,11.8226219325653,,140.853441817473,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
106.2981,38201,0.00132262045418518,11.8239899461835,,140.853918694362,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
106.854,38401,0.00129603726329388,11.8253340955871,,140.854377636964,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
107.41,38601,0.00126972607692109,11.8266575559768,,140.854819194956,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
107.9661,38801,0.00124370114820129,11.8279631446101,,140.855243902837,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
108.522,39001,0.00121797829137343,11.829253268004,,140.855652280395,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
109.0776,39201,0.00119257038228069,11.8305298824535,,140.856044834001,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
109.6341,39401,0.00116748058880122,11.8317944776492,,140.856422058492,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
110.1902,39601,0.00114271349915103,11.8330480910255,,140.85678443925,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
110.7467,39801,0.00111827858802878,11.8342913538599,,140.857132454142,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
111.3027,40001,0.0010941868260895,11.8355245620007,,140.857466575072,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
111.8588,40201,0.00107044585139681,11.8367477582921,,140.857787269077,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
112.415,40401,0.00104707301926915,11.8379608125239,,140.858094998956,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
112.9729,40601,0.00102406952656055,11.8391634877157,,140.858390223508,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
113.5293,40801,0.00100145904955447,11.8403554867727,,140.85867339739,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
114.0854,41001,0.000979292967101573,11.8415364788869,,140.85894497063,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
114.6417,41201,0.000957616206942377,11.8427061090946,,140.859205387821,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
115.1981,41401,0.000936407608768574,11.8438639965367,,140.859455087052,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
115.7542,41601,0.000915693863962329,11.8450097273048,,140.859694498689,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
116.31,41801,0.000895569838084645,11.8461428467777,,140.859924044115,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
116.8655,42001,0.000876078098088447,11.84726285473,,140.860144134557,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
117.4213,42201,0.000857144309370424,11.8483692048278,,140.860355170078,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
117.9773,42401,0.000838750817264384,11.8494613088084,,140.860557538779,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
118.5329,42601,0.000820898816863598,11.850538544797,,140.860751616235,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
119.0885,42801,0.000803637954926534,11.851600268811,,140.860937765125,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
119.6441,43001,0.000786963780700556,11.8526458283814,,140.861116335047,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
120.1999,43201,0.000770801541692452,11.8536745772592,,140.861287662467,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
120.7558,43401,0.000755109263979859,11.8546858902776,,140.861452070774,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
121.3117,43601,0.000739875583015322,11.8556791775631,,140.861609870411,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
121.8679,43801,0.0007250858312939,11.8566538974372,,140.861761359057,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
122.4239,44001,0.000710722734909212,11.8576095675033,,140.861906821853,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
122.9796,44201,0.000696773764582407,11.8585457735918,,140.862046531645,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
123.5356,44401,0.000683225829163454,11.859462176401,,140.862180749256,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
124.0916,44601,0.000670059538850335,11.8603585158261,,140.862309723774,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
124.6473,44801,0.000657248305356332,11.8612346130822,,140.862433692851,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
125.203,45001,0.00064478470024622,11.8620903708093,,140.862552883024,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
125.7592,45201,0.00063267213884043,11.862925771388,,140.862667510048,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
126.3147,45401,0.000620896336973388,11.8637408737113,,140.862777779251,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
126.8705,45601,0.000609433462082072,11.8645358086639,,140.862883885906,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
127.4266,45801,0.000598285279249691,11.8653107735567,,140.862986015623,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
127.9826,46001,0.000587423023583035,11.8660660257757,,140.863084344752,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
128.5386,46201,0.000576833168277412,11.8668018759159,,140.863179040809,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
129.0942,46401,0.000566509707165932,11.8675186806897,,140.863270262899,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
129.65,46601,0.000556445441503387,11.8682168359083,,140.86335816215,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
130.2061,46801,0.000546633867499386,11.8688967698302,,140.86344288213,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
130.762,47001,0.000537066951843375,11.8695589371356,,140.863524559251,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
131.3175,47201,0.000527732361114865,11.8702038137343,,140.863603323154,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
131.8736,47401,0.000518612168648622,11.8708318925362,,140.86367929705,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
132.4295,47601,0.000509708035455125,11.8714436802412,,140.863752598042,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
132.9849,47801,0.000501006429834932,11.872039695138,,140.863823337403,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
133.5431,48001,0.000492506559384552,11.8726204658565,,140.86389162081,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
134.0988,48201,0.000484201296826501,11.8731865309963,,140.863957548556,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
134.6548,48401,0.000476084425643852,11.8737384395495,,140.864021215708,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
135.2108,48601,0.000468144387576978,11.8742767520333,,140.864082712246,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
135.7662,48801,0.000460375248127255,11.8748020422356,,140.864142123159,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
136.3219,49001,0.000452778640134774,11.8753148994227,,140.864199528515,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
136.878,49201,0.000445347574500745,11.8758159307456,,140.864255003518,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
137.4345,49401,0.000438075167004527,11.8763057633777,,140.864308618558,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
137.9903,49601,0.000430958743340458,11.8767850456021,,140.864360439292,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
138.5467,49801,0.000423992825412417,11.8772544456569,,140.864410526787,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
139.1027,50001,0.000417177986827383,11.877714646705,,140.864458937793,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
139.6588,50201,0.00041051349209381,11.8781663360132,,140.864505725184,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
140.2144,50401,0.000403996558279517,11.8786101866123,,140.864550938645,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
140.7708,50601,0.000397625371497701,11.8790468307638,,140.86459462557,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
141.3267,50801,0.000391388548485447,11.8794768267324,,140.864636832133,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
141.8825,51001,0.000385278054531917,11.8799006234114,,140.864677604356,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
142.4382,51201,0.000379289428401472,11.8803185302256,,140.864716988943,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
142.9942,51401,0.000373422021414709,11.8807307007908,,140.864755033691,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
143.5501,51601,0.000367677698934372,11.8811371366861,,140.864791787361,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
144.1061,51801,0.000362051649045106,11.8815377125376,,140.864827299091,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
144.6622,52001,0.000356532794163701,11.8819322174344,,140.864861617548,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
145.2183,52201,0.000351116084868524,11.882320403301,,140.864894790068,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
145.7742,52401,0.000345795249351151,11.8827020300596,,140.864926861998,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
146.3301,52601,0.000340569449229197,11.8830769000148,,140.864957876302,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
146.8862,52801,0.000335434127605819,11.8834448781478,,140.864987873445,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
147.4424,53001,0.000330394972708989,11.8838058989566,,140.865016891463,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
147.9984,53201,0.000325461600216141,11.8841599629472,,140.865044966151,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
148.5541,53401,0.000320620829850194,11.8845071267095,,140.865072131293,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
149.1101,53601,0.000315866856052497,11.8848474901432,,140.8650984189,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
149.6658,53801,0.000311203609866554,11.8851811834623,,140.865123859409,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
150.2217,54001,0.000306616928451457,11.8855083555827,,140.865148481867,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
150.777,54201,0.000302102555770817,11.8858291646427,,140.865172314069,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
151.3329,54401,0.000297658565935785,11.8861437708239,,140.865195382676,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
151.889,54601,0.000293283334499651,11.8864523312904,,140.865217713308,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
152.4446,54801,0.000288976110389567,11.8867549969063,,140.865239330615,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
153.0004,55001,0.000284735405609291,11.8870519103479,,140.865260258347,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
153.5579,55201,0.00028055920794352,11.8873432052506,,140.865280519395,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
154.1138,55401,0.000276447143272104,11.8876290060822,,140.865300135845,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
154.669,55601,0.000272397806647232,11.8879094285031,,140.865319129009,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
155.2243,55801,0.000268409738212034,11.8881845800233,,140.865337519466,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
155.7794,56001,0.000264482427834899,11.8884545608244,,140.865355327087,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
156.3345,56201,0.000260613822652683,11.8887194646505,,140.865372571068,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
156.8895,56401,0.000256802926232587,11.8889793797037,,140.865389269954,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
157.4443,56601,0.000253048781520567,11.8892343895019,,140.865405441662,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
157.9995,56801,0.000249350467452552,11.8894845736754,,140.86542110351,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
158.5545,57001,0.000245707095930991,11.8897300086857,,140.865436272231,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
159.1093,57201,0.000242117829528143,11.8899707684627,,140.865450963999,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
159.6646,57401,0.000238581916798334,11.890206924958,,140.865465194445,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
160.2194,57601,0.000235098448242423,11.8904385486175,,140.865478978679,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
160.7743,57801,0.000231666642671579,11.8906657087773,,140.865492331304,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
161.3289,58001,0.000228285740298677,11.8908884739902,,140.865505266438,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
161.884,58201,0.000224955000993054,11.8911069122872,,140.865517797723,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
162.4393,58401,0.000221673702683291,11.8913210913828,,140.865529938348,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
162.9944,58601,0.000218441172795527,11.891531078829,,140.865541701061,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
163.5496,58801,0.000215256727402982,11.8917369421268,,140.865553098183,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
164.1049,59001,0.000212119665860436,11.8919387487979,,140.865564141622,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
164.6604,59201,0.000209029331783015,11.8921365664264,,140.86557484289,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
165.2157,59401,0.000205985075640323,11.8923304626716,,140.86558521311,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
165.7707,59601,0.000202986236446368,11.8925205052599,,140.865595263036,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
166.3256,59801,0.000200032183587387,11.8927067619582,,140.865605003059,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
166.8804,60001,0.000197122321285988,11.8928893005331,,140.865614443223,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
167.4352,60201,0.000194256013583875,11.8930681886993,,140.865623593236,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
167.9901,60401,0.000191432654677617,11.8932434940602,,140.865632462478,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
168.5451,60601,0.000188651865177819,11.8934152840423,,140.865641060017,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
169.1001,60801,0.000185913049394203,11.8935836258269,,140.865649394617,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
169.6554,61001,0.000183216075736639,11.8937485862796,,140.865657474745,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
170.2109,61201,0.000180559942849194,11.8939102318804,,140.865665308588,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
170.766,61401,0.000177944075098151,11.8940686286538,,140.865672904057,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
171.3214,61601,0.000175367689840524,11.894223842102,,140.865680268797,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
171.8765,61801,0.00017283023462807,11.8943759371402,,140.865687410199,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
172.4315,62001,0.000170331213395015,11.8945249780355,,140.865694335405,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
172.9864,62201,0.000167870345357546,11.8946710283503,,140.86570105132,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
173.5418,62401,0.000165446952326727,11.8948141508889,,140.865707564617,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
174.0989,62601,0.000163060460669974,11.8949544076488,,140.865713881746,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
174.6548,62801,0.00016071030825947,11.8950918597774,,140.865720008942,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
175.2102,63001,0.000158396994429554,11.8952265675316,,140.865725952232,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
175.7655,63201,0.000156119522233007,11.8953585902432,,140.865731717445,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
176.3209,63401,0.000153877062295778,11.8954879862882,,140.865737310211,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
176.8761,63601,0.000151668814655504,11.8956148130604,,140.865742735978,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
177.4314,63801,0.000149494489301467,11.8957391269492,,140.865748000009,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
177.9865,64001,0.000147353427253461,11.8958609833214,,140.865753107397,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
178.5419,64201,0.000145244902876328,11.895980436506,,140.865758063061,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
179.0972,64401,0.000143168448483906,11.8960975397842,,140.865762871763,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
179.6527,64601,0.000141123673897219,11.8962123453807,,140.865767538104,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
180.2083,64801,0.000139109957102455,11.8963249044595,,140.865772066535,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
180.7639,65001,0.000137126824008378,11.8964352671219,,140.865776461359,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
181.3188,65201,0.000135173806073333,11.8965434824075,,140.865780726738,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
181.8746,65401,0.000133250440328847,11.896649598297,,140.865784866699,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
182.4301,65601,0.000131356269405002,11.8967536617182,,140.865788885135,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
182.9855,65801,0.000129490879206611,11.8968557185528,,140.865792785813,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-5}$),data64_1003.csv,data64_1005.csv,2.0
